source,target
"Quyết định 11/2013/QĐ-UBND Về việc sửa đổi, bổ sung một số quy định mức hỗ trợ sản xuất bị thiệt hại do thiên tai, lũ lụt và dịch bệnh gây ra quy định tại Quyết định số 32/2012/QĐ-UBND ngày","Quyết định 40/2018/QĐ-UBND Quy định mức hỗ trợ để khôi phục sản xuất nông nghiệp vùng bị thiệt hại do thiên tai, dịch bệnh trên địa bàn tỉnh Bình Định"
"Nghị quyết 49/2017/NQ-HĐND Quy định mức giá đối với dịch vụ khám bệnh, chữa bệnh tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bà Rịa -Vũng Tàu không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế và nguyên tắc áp dụng giá khám bệnh, chữa bệnh trong một số trường hợp","Nghị quyết 22/2018/NQ-HĐND Sửa đổi, bổ sung một số nội dung Nghị quyết số 49/2017/NQ-HĐND ngày 09 tháng 12 năm 2017 của Hội đồng nhân dân tỉnh quy định mức giá đối với dịch vụ khám bệnh, chữa bệnh tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bà Rịa-Vũng Tàu không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế và nguyên tắc áp dụng giá khám bệnh, chữa bệnh trong một số trường hợp"
Nghị quyết 40/2017/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí đăng ký giao dịch bảo đảm trên địa bàn tỉnh Lạng Sơn,Nghị quyết 08/2018/NQ-HĐND Về việc sửa đổi khoản 3 Điều 1 Nghị quyết số 40/2017/NQ-HĐND ngày 21/7/2017 của Hội đồng nhân dân tỉnh về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí đăng ký giao dịch bảo đảm trên địa bàn tỉnh Lạng Sơ
"Quyết định 08/2016/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Giáo dục và Đào tạo tỉnh Long An","Quyết định 36/2018/QĐ-UBND Về việc sửa đổi Quyết định số 08/2016/UB-UBND ngày 18/02/2016 của UBND tỉnh ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Giáo dục và Đào tạo tỉnh Long An"
"Nghị quyết Số: 80/2017/NQ-HĐND Quy định tiêu chí, định mức phân bổ vốn thuộc Chương trình 135 giai đoạn 2017 - 2020 trên địa bàn tỉnh Điện Biên","Nghị quyết Số: 01/2018/NQ-HĐND Sửa đổi, bổ sung điểm a, điểm b khoản 1 và điểm a khoản 2 Điều 3 Nghị quyết số 80/2017/NQ-HĐND ngày 09 tháng 12 năm 2017 của Hội đồng nhân dân tỉnh Điện Biên Quy định tiêu chí, định mức phân bổ vốn thuộc Chương trình 135 giai đoạn 2017-2020 trên địa bàn tỉnh Điện Biên"
"Nghị quyết 09/2013/NQ-HĐND Về việc sửa đổi, bổ sung một số nội dung Nghị quyết số 27/2011/NQ-HĐND ngày 18 tháng 8 năm 2011 của Hội đồng nhân dân tỉnh về Đề án chuyển đổi các trường mầm non bán công, dân lập sang trường mầm non công lập và công lập hoạt động theo cơ chế tự chủ tài chính","Nghị quyết 23/2018/NQ-HĐND Sửa đổi, bổ sung Nghị quyết số 09/2013/NQ-HĐND ngày 26/7/2013 của Hội đồng nhân dân tỉnh về sửa đổi, bổ sung một số nội dung của Đề án chuyển đổi các trường Mầm non bán công, dân lập sang trường mầm non công lập và công lập hoạt động theo cơ chế tự chủ về tài chính"
Nghị quyết 91/2017/NQ-HĐND Giao kế hoạch đầu tư công vốn ngân sách nhà nước giai đoạn 2016 - 2020 và năm 2018 trên địa bàn tỉnh Bình Định,"Nghị quyết 14/2018/NQ-HĐND Sửa đổi, bổ sung kế hoạch vốn đầu tư giai đoạn trung hạn 2016-2020 và năm 2018 (nguồn vốn của tỉnh)"
Nghị quyết 02/2018/NQ-HĐND Bổ sung kế hoạch đầu tư công vốn ngân sách nhà nước giai đoạn 2016 – 2020 và năm 2018 trên địa bàn tỉnh Bình Định,"Nghị quyết 14/2018/NQ-HĐND Sửa đổi, bổ sung kế hoạch vốn đầu tư giai đoạn trung hạn 2016-2020 và năm 2018 (nguồn vốn của tỉnh)"
Nghị quyết 34/2016/NQ-HĐND Quy định các loại phí và lệ phí trên địa bàn tỉnh Bình Định,Nghị quyết 08/2018/NQ-HĐND Sửa đổi mức thu phí tham quan tại một số điểm trên địa bàn tỉnh Bình Định
"Quyết định 43/2016/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Giao thông vận tải tỉnh Trà Vinh","Quyết định 22/2018/QĐ-UBND Sửa đổi Khoản 2 Điều 4 của Quy định ban hành kèm theo Quyết định số 43/2016/QĐ-UBND ngày 20/10/2016 của Ủy ban nhân dân tỉnh Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Giao thông vận tải tỉnh Trà Vinh"
Nghị quyết 16/2011/NQ-HĐND Về xây dựng và phát triển các ngành kinh tế mũi nhọn và sản phẩm chủ lực của tỉnh đến năm 2020,"Nghị quyết 08/2018/NQ-HĐND Sửa đổi, bổ sung khoản 1, khoản 2 Điều 1 của Nghị quyết số 16/2011/NQ-HĐND ngày 05/8/2011 của Hội đồng nhân dân tỉnh về xây dựng và phát triển các ngành kinh tế mũi nhọn và sản phẩm chủ lực của tỉnh đến năm 2020"
"Nghị quyết 32/2015/NQ-HĐND Về việc điều chỉnh tỷ lệ (%) xác định giá đất sản xuất, kinh doanh phi nông nghiệp tại Bảng giá các loại đất năm 2015 (định kỳ 5 năm) trên địa bàn tỉnh Bình Định","Nghị quyết 20/2018/NQ-HĐND Ban hành sửa đổi, bổ sung Bảng giá các loại đất năm 2015 (định kỳ 5 năm) trên địa bàn tỉnh Bình Định"
"Nghị quyết 38/2016/NQ-HĐND Ban hành điều chỉnh, bổ sung Bảng giá các loại đất năm 2015 (định kỳ 5 năm) trên địa bàn tỉnh Bình Định","Nghị quyết 20/2018/NQ-HĐND Ban hành sửa đổi, bổ sung Bảng giá các loại đất năm 2015 (định kỳ 5 năm) trên địa bàn tỉnh Bình Định"
Nghị quyết 66/2017/NQ-HĐND Quy định thời hạn sử dụng đất đối với đất sử dụng có thời hạn trong Bảng giá các loại đất năm 2015 (định kỳ 5 năm) trên địa bàn tỉnh Bình Định,"Nghị quyết 20/2018/NQ-HĐND Ban hành sửa đổi, bổ sung Bảng giá các loại đất năm 2015 (định kỳ 5 năm) trên địa bàn tỉnh Bình Định"
"Nghị quyết 29/2015/NQ-HĐND Về Chính sách phát triển giống cây trồng, giai đoạn 2016 - 2020 trên địa bàn tỉnh Bình Định","Nghị quyết 18/2018/NQ-HĐND Sửa đổi, bổ sung một số điều, khoản của chính sách ban hành kèm theo Nghị quyết số 29/2015/NQ-HĐND ngày 25/12/2015 của Hội đồng nhân dân tỉnh về chính sách phát triển giống cây trồng giai đoạn 2016-2020 trên địa bàn tỉnh Bình Định"
"Nghị quyết 36/2016/NQ-HĐND Một số cơ chế đối với thành phố Tam Kỳ, thành phố Hội An, thị xã Điện Bàn và huyện Núi Thành đến năm 2020","Nghị quyết 13/2018/NQ-HĐND Sửa đổi, bổ sung, bãi bỏ một số nội dung tại Điều 1 Nghị quyết số 36/2016/NQ-HĐND ngày 08/12/2016 của HĐND tỉnh về một số cơ chế đối với thành phố Tam Kỳ, thành phố Hội An, thị xã Điện Bàn và huyện Núi Thành đến năm 2020"
"Nghị quyết 27/2016/NQ-HĐND Về việc ban hành Đề án ""Tăng cường đưa lao động An Giang đi làm việc ở nước ngoài theo hợp đồng giai đoạn 2016 -2020""","Nghị quyết 18/2018/NQ-HĐND Về việc sửa đổi, bổ sung một số nội dung của Đề án “Tăng cường đưa lao động An Giang đi làm việc ở nước ngoài theo hợp đồng giai đoạn 2016 - 2020” ban hành kèm theo Nghị quyết số 27/2016/NQ-NĐND ngày 03 tháng 8 năm 2016 của Hội đồng nhân dân tỉnh"
Quyết định 30/2015/QĐ-UBND Quy chế phối hợp trong công tác quản lý xử lý vi phạm hành chính trên địa bàn tỉnh An Giang,"Quyết định 17/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy chế ban hành kèm theo Quyết định số 30/2015/QĐ-UBND ngày 11 tháng 9 năm 2015 của Ủy ban nhân dân tỉnh An Giang"
"Nghị quyết 25/2017/NQ-HĐND Ban hành Quy định về mục tiêu, nhiệm vụ, phương án phân bổ vốn Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2016 - 2020 trên địa bàn tỉnh An Giang","Nghị quyết 13/2018/NQ-HĐND Sửa đổi, bổ sung một số điều của Quy định về mục tiêu, nhiệm vụ, phương án phân bổ vốn Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2016 - 2020 trên địa bàn tỉnh An Giang ban hành kèm theo Nghị quyết số 25/2017/NQ-HĐND ngày 08 tháng 12 năm 2017 của Hội đồng nhân dân tỉnh"
"Nghị quyết 30/2017/NQ-HĐND Về việc ban hành danh mục dự án cần thu hồi đất và dự án có sử dụng đất trồng lúa, đất rừng phòng hộ năm 2018","Nghị quyết 14/2018/NQ-HĐND Sửa đổi, bổ sung Danh mục dự án có thu hồi đất và sử dụng đất trồng lúa, đất rừng phòng hộ năm 2018 ban hành kèm theo Nghị quyết số 30/2017/NQ-HĐND ngày 08 tháng 12 năm 2017 của Hội đồng nhân dân tỉnh"
Nghị quyết 12/2016/NQ-HĐND Về tỷ lệ phần trăm (%) phân chia các khoản thu giữa ngân sách cấp tỉnh với ngân sách cấp huyện và ngân sách cấp xã trong thời kỳ ổn định ngân sách 2017-2020,"Nghị quyết 02/2018/NQ-HĐND Sửa đổi, bổ sung một số điều của Nghị quyết số 12/2016/NQ-HĐND ngày 12 tháng 12 năm 2016 của Hội đồng nhân dân về tỷ lệ phần trăm (%) phân chia các khoản thu giữa ngân sách cấp tỉnh với ngân sách cấp huyện và ngân sách cấp xã trong thời kỳ ổn định ngân sách 2017-2020"
Quyết định 30/2016/QĐ-UBND Ban hành Quy định về quản lý điểm truy nhập Internet công cộng và điểm cung cấp dịch vụ trò chơi điện tử công cộng trên địa bàn tỉnh An Giang,"Quyết định 15/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 30/2016/QĐ-UBND ngày 29 tháng 6 năm 2016 của Ủy ban nhân dân tỉnh An Giang"
"Quyết định 50a/2017/QĐ-UBND Ban hành Quy định về đơn giá bồi thường nhà, vật kiến trúc khi Nhà nước thu hồi đất vì mục đích quốc phòng, an ninh;; phát triển Kinh tế - Xã hội vì lợi ích quốc gia, công cộng áp dụng trên địa bàn tỉnh Quảng Ngãi","Quyết định 17/2018/QĐ-UBND Về sửa đổi, bổ sung một số nội dung của Quy định về đơn giá bồi thường nhà, vật kiến trúc khi Nhà nước thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng áp dụng trên địa bàn tỉnh Quảng Ngãi theo Quyết định số 50a/2017/QĐ-UBND ngày 21/8/2017 của UBND tỉnh"
"Quyết định 15/2014/QĐ-UBND Về việc quy định một số nội dung về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Sơn La","Quyết định 21/2018/QĐ-UBND Về việc sửa đổi, bổ sung một số Điều quy định kèm theo Quyết định số 15/2014/QĐ-UBND ngày 11/8/2014; khoản 8 Điều 1 Quyết định số 03/2017/QĐ-UBND ngày 03/01/2017 của UBND tỉnh Sơn La"
"Quyết định 03/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều tại Quy định ban hành theo Quyết định số 15/2014/QĐ-UBND ngày 11 tháng 8 năm 2014 của UBND tỉnh về việc quy định một số nội dung về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Sơn La","Quyết định 21/2018/QĐ-UBND Về việc sửa đổi, bổ sung một số Điều quy định kèm theo Quyết định số 15/2014/QĐ-UBND ngày 11/8/2014; khoản 8 Điều 1 Quyết định số 03/2017/QĐ-UBND ngày 03/01/2017 của UBND tỉnh Sơn La"
"Nghị quyết 31/2016/NQ-HĐND Ban hành quy định phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm phân chia các khoản thu giữa ngân sách các cấp chính quyền địa phương áp dụng từ năm 2017 và những năm tiếp theo trong thời kỳ ổn định ngân sách 2017 - 2020","Nghị quyết 14/2018/NQ-HĐND Về việc sửa đổi khoản 5 Điều 2 Quy định phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm phân chia các khoản thu giữa ngân sách các cấp chính quyền địa phương áp dụng từ năm 2017 và những năm tiếp theo trong thời kỳ ổn định ngân sách 2017-2020 ban hành kèm theo Nghị quyết số 31/2016/NQ-HĐND ngày 14 tháng 12 năm 2016 của Hội đồng nhân dân tỉnh"
"Nghị quyết 09/2016/NQ-HĐND Về việc quy định một số chế độ, chính sách và điều kiện bảo đảm hoạt động của Hội đồng nhân dân các cấp, nhiệm kỳ 2016 - 2021","Nghị quyết 05/2018/NQ-HĐND Về việc sửa đổi, bổ sung Nghị quyết số 09/2016/NQ-HĐND ngày 08 tháng 12 năm 2016 của Hội đồng nhân dân tỉnh quy định một số chế độ, chính sách và điều kiện bảo đảm hoạt động của Hội đồng nhân dân các cấp, nhiệm kỳ 2016 - 2021"
Nghị quyết 11/2017/NQ-HĐND về nhiệm vụ phát triển kinh tế - xã hội năm 2018,Nghị quyết 03/2018/NQ-HĐND Sửa đổi Nghị quyết số 11/2017/NQ-HĐND ngày 07 tháng 12 năm 2017 của Hội đồng nhân dân tỉnh về nhiệm vụ phát triển kinh tế - xã hội năm 2018
"Nghị quyết 232/2015/NQ-HĐND về việc ban hành chính sách hỗ trợ lãi suất đầu tư phát triển sản xuất, kinh doanh sản phẩm nông nghiệp trên đại bàn tỉnh Quảng Ninh giai đoạn 2016 - 2020","Nghị quyết 121/2018/NQ-HĐND Về việc sửa đổi, bổ sung một số điều của Nghị quyết số 232/2015/NQ-HĐND ngày 12/12/2015 của Hội đồng nhân dân tỉnh về việc ban hành chính sách hỗ trợ lãi suất đầu tư phát triển sản xuất, kinh doanh sản phẩm nông nghiệp trên đại bàn tỉnh Quảng Ninh giai đoạn 2016 - 2020"
Nghị quyết 14/2016/NQ-HĐND Về việc ban hành định mức phân bổ dự toán chi thường xuyên ngân sách Nhà nước năm 2017 tỉnh Bạc Liêu,"Nghị quyết 02/2018/NQ-HĐND Về việc sửa đổi, bổ sung Nghị quyết số 14/2016/NQ-HĐND ngày 08 tháng 12 năm 2016 của Hội đồng nhân dân tỉnh về việc ban hành định mức phân bổ dự toán chi thường xuyên ngân sách Nhà nước năm 2017 tỉnh Bạc Liêu"
76/2016/NQ-HĐND,"Nghị quyết 148/2018/NQ-HĐND sửa đổi, bổ sung một số điều của Quy định về phân cấp nguồn thu, nhiệm vụ chi của các cấp chính quyền địa phương và tỷ lệ phần trăm (%) phân chia các khoản thu giữa các cấp ngân sách giai đoạn 2017 - 2020 ban hành kèm theo Nghị quyết số 76/2016/NQ-HĐND ngày 25/11/2016 của HĐND tỉnh"
76/2016/NQ-HĐND,"Quyết định 148/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về phân cấp nguồn thu, nhiệm vụ chi của các cấp chính quyền địa phương và tỷ lệ phần trăm (%) phân chia các khoản thu giữa các cấp ngân sách giai đoạn 2017 - 2020 ban hành kèm theo Nghị quyết số 76/2016/NQ-HĐND ngày 25/11/2016 của Hội đồng nhân dân tỉnh"
"Nghị quyết 24/2017/NQ-HĐND Ban hành Quy định nguyên tắc, tiêu chí, định mức phân bổ vốn ngân sách trung ương và tỉ lệ vốn đối ứng của ngân sách địa phương thực hiện Chương trinh mục tiêu quốc gia Giảm nghèo bền vững tỉnh Quảng Ngãi giai đoạn 2016-2020","Nghị quyết 06/2018/NQ-HĐND Sửa đổi, bổ sung Điều 5 và Điều 6 Quy định nguyên tắc, tiêu chí, định mức phân bổ vốn ngân sách Trung ương và tỷ lệ vốn đối ứng của ngân sách địa phương thực hiện Chương trình mục tiêu quốc gia Giảm nghèo bền vững tỉnh Quảng Ngãi giai đoạn 2016 – 2020 ban hành kèm theo Nghị quyết số 24/2017/NQ-HĐND ngày 30 tháng 3 năm 2017 của Hội đồng nhân dân tỉnh"
"Nghị quyết 119/2015/NQ-HĐND Quy định mức khoán kinh phí hoạt động các tổ chức chính trị - xã hội phường, xã, dưới phường, xã và tổ dân phố, thôn","Nghị quyết 155/2018/NQ-HĐND Về việc sửa đổi, bổ sung Nghị quyết số 119/2015/NQ-HĐND ngày 10/12/2015 của HĐND thành phố Đà Nẵng về quy định mức khoán kinh phí hoạt động các tổ chức chính trị - xã hội phường, xã, dưới phường, xã và tổ dân phố, thôn"
Nghị quyết 57/2017/NQ-HĐND Về việc quy định đối tượng và mức hỗ trợ vốn đầu tư phát triển nguồn ngân sách Nhà nước thực hiện Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2018 - 2020 trên địa bàn tỉnh Gia Lai,"Nghị quyết 84/2018/NQ-HĐND Sửa đổi, bổ sung Nghị quyết số 57/2017/NQ-HĐND ngày 13/7/2017 của Hội đồng nhân dân tỉnh về việc quy định đối tượng và mức hỗ trợ vốn đầu tư phát triển nguồn ngân sách nhà nước thực hiện Chương trình mục tiêu Quốc gia xây dựng nông thôn mới giai đoạn 2018 - 2020 trên địa bàn tỉnh Gia Lai"
Nghị quyết 17/2017/NQ-HĐND Phê duyệt kế hoạch đầu tư công trung hạn nguồn ngân sách tỉnh giai đoạn 2018-2020,"Nghị quyết 06/2018/NQ-HĐND Điều chỉnh, bổ sung một số nội dung kế hoạch đầu tư công trung hạn nguồn ngân sách tỉnh giai đoạn 2018-2020 đã được phê duyệt tại Nghị quyết số 17/2017/NQ-HĐND ngày 08 tháng 12 năm 2017 của Hội đồng nhân dân tỉnh"
Nghị quyết 55/2016/NQ-HĐND Về việc quy định số lượng Chỉ huy Phó Ban Chỉ huy Quân sự cấp xã;; chế độ chính sách đối với lực lượng Dân quân tự vệ trên địa bàn tỉnh Long An,"Nghị quyết 24/2018/NQ-HĐND Về sửa đổi, bổ sung Điều 1 Nghị quyết số 55/2016/NQ-HĐND ngày 08/12/2016 của HĐND tỉnh về quy định số lượng Chỉ huy phó Ban chỉ huy quân sự cấp xã; chế độ, chính sách đối với lực lượng Dân quân tự vệ trên địa bàn tỉnh Long An"
"Nghị quyết 158/2010/NQ-HĐND Về quy định chức danh, số lượng, một số chế độ chính sách đối với những người hoạt động không chuyên trách ở xã, phường, thị trấn, ấp, khu phố và lực lượng công an bán vũ trang ở các xã biên giới","Nghị quyết 25/2018/NQ-HĐND Về sửa đổi, bổ sung Điều 1 Nghị quyết số 158/2010/NQ-HĐND ngày 09/12/2010 của HĐND tỉnh về quy định chức danh, số lượng, một số chế độ, chính sách đối với những người hoạt động không chuyên trách ở xã, phường, thị trấn, ấp, khu phố và lực lượng Công an bán vũ trang ở các xã biên giới"
"Quyết định 06/2017/QĐ-UBND Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ban Quản lý các khu công nghiệp tỉnh Sơn La","Quyết định 20/2018/QĐ-UBND Về việc sửa đổi, bổ sung Điều 3 Quyết định số 06/2017/QĐ-UBND ngày 20/01/2017 của UBND tỉnh Sơn La về việc Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ban Quản lý các Khu công nghiệp tỉnh Sơn La"
"Nghị quyết 17/2015/NQ-HĐND Về việc quy định về số lượng chức danh và chế độ, chính sách đối với những người hoạt động không chuyên trách ở xã, phường, thị trấn;; ở thôn ấp, khu phố và các đối tượng khác công tác ở xã, phường, thị trấn;; ở thôn ấp, khu phố trên địa bàn tỉnh Bình Phước","Nghị quyết 06/2018/NQ-HĐND Sửa đổi, bổ sung, bãi bỏ một số nội dung quy định tại Nghị quyết số 17/2015/NQ-HĐND ngày 14/12/2015 của Hội đồng nhân dân tỉnh quy định về số lượng, chức danh, chế độ chính sách đối với những người hoạt động không chuyên trách ở xã, phường, thị trấn; ở thôn, ấp, khu phố và các đối tượng khác công tác ở xã, phường, thị trấn; ở thôn, ấp, khu phố trên địa bàn tỉnh Bình Phước"
"Nghị quyết 44/2017/NQ-HĐND Quy định về mức thu, nộp, quản lý và sử dụng phí đăng ký giao dịch bảo đảm, phí cung cấp thông tin về giao dịch bảo đảm trên địa bàn tỉnh Bình Phước","Nghị quyết 05/2018/NQ-HĐND Sửa đổi nội dung quy định tại số thứ tự 3, 5 mục I khoản 2 Điều 1 Nghị quyết số 44/2017/NQ-HĐND ngày 19 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh quy định về mức thu, nộp, quản lý và sử dụng phí đăng ký giao dịch bảo đảm, phí cung cấp thông tin về giao dịch bảo đảm trên địa bàn tỉnh Bình Phước"
Nghị quyết 09/2017/NQ-HĐND Về thực hiện các chương trình mục tiêu quốc gia tỉnh Cao Bằng giai đoạn 2016 - 2020,"Nghị quyết 04/2018/NQ-HĐND Sửa đổi, bổ sung một số nội dung ban hành kèm theo Nghị quyết số 09/2017/NQ-HĐND ngày 14/7/2017 của Hội đồng nhân dân tỉnh về thực hiện các chương trình mục tiêu Quốc gia tỉnh Cao Bằng giai đoạn 2016-2020"
Nghị quyết 10/2016/NQ-HĐND Về việc ban hành định mức phân bổ dự toán chi thường xuyên ngân sách địa phương năm 2017 và giai đoạn 2017-2020,"Nghị quyết 62/2018/NQ-HĐND Sửa đổi, bổ sung một số điểm của Điều 1 Nghị quyết số 10/2016/NQ-HĐND ngày 08/12/2016 của HĐND tỉnh về việc ban hành định mức phân bổ dự toán chi thường xuyên ngân sách địa phương năm 2017 và giai đoạn 2017 - 2020"
Nghị quyết 28/2017/NQ-HĐND Quy định các loại phí thuộc lĩnh vực tài nguyên và môi trường trên địa bàn tỉnh Trà Vinh,"Nghị quyết 68/2018/NQ-HĐND Sửa đổi, bổ sung một số khoản của Điều 1 Nghị quyết số 28/2017/NQ-HĐND ngày 13/7/2017 của HĐND tỉnh quy định các loại phí thuộc lĩnh vực tài nguyên và môi trường trên địa bàn tỉnh Trà Vinh"
"Nghị quyết 73/2013/NQ-HĐND Về việc thông qua Quy hoạch phát triển hệ thống y tế tỉnh Lai Châu đến năm 2020, định hướng đến năm 2030","Nghị quyết 07/2018/NQ-HĐND Sửa đổi, bổ sung và bãi bỏ một số nội dung của Nghị quyết số 73/2013/NQ-HĐND ngày 12 tháng 7 năm 2013 của Hội đồng nhân dân tỉnh về việc thông qua Quy hoạch phát triển hệ thống y tế tỉnh Lai Châu đến năm 2020, định hướng đến năm 2030"
"Quyết định 38/2016/QĐ-UBND Ban hành quy chế phối hợp hoạt động giữa các cơ quan quản lý nhà nước tại cửa khẩu Quốc tế, cửa khẩu Chính và cửa khẩu Phụ biên giới đất liền tỉnh Bình Phước","Quyết định 29/2018/QĐ-UBND Về việc sửa đổi Khoản 4, Điều 9 Quy chế phối hợp hoạt động giữa các cơ quan quản lý nhà nước tại cửa khẩu quốc tế, cửa khẩu chính và cửa khẩu phụ tỉnh Bình Phước ban hành kèm theo Quyết định số 38/2016/QĐ-UBND ngày 23/9/2016 của UBND tỉnh"
"Nghị quyết 27/2016/NQ-HĐND Điều chỉnh quy hoạch sử dụng đất đến năm 2020, Kế hoạch sử dụng đất 5 năm kỳ cuối (2016 - 2020), tỉnh Lâm Đồng","Nghị quyết 84/2018/NQ-HĐND Sửa đổi, bổ sung một số nội dung của Nghị quyết số 27/2016/NQ-HĐND ngày 08 tháng 12 năm 2016 của Hội đồng nhân dân tỉnh Lâm Đồng về điều chỉnh Quy hoạch sử dụng đất đến năm 2020, Kế hoạch sử dụng đất kỳ cuối (2016-2020) tỉnh Lâm Đồng"
"Nghị quyết 01/2017/NQ-HĐND Về việc phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm phân chia các khoản thu ngân sách của các cấp ngân sách thuộc chính quyền địa phương, tỉnh Sóc Trăng giai đoạn ổn định 2017-2020","Nghị quyết 08/2018/NQ-HĐND Sửa đổi, bổ sung một số điều của Quy định phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm (%) phân chia các khoản thu ngân sách của các cấp ngân sách thuộc chính quyền địa phương tỉnh Sóc Trăng giai đoạn ổn định 2017-2020 ban hành kèm theo Nghị quyết số 01/2017/NQ-HĐND ngày 06/3/2017 của Hội đồng nhân dân tỉnh Sóc Trăng"
Nghị quyết 12/2017/NQ-HĐND Quy định mức hỗ trợ từ ngân sách nhà nước để thực hiện Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2017-2020 trên địa bàn tỉnh Sóc Trăng,Nghị quyết 12/2018/NQ-HĐND Về việc sửa đổi số thứ tự 2 khoản 3 Điều 1 Nghị quyết số 12/2017/NQ-HĐND ngày 07/07/2017 của Hội đồng nhân dân tỉnh Sóc Trăng về việc quy định mức hỗ trợ từ ngân sách nhà nước để thực hiện Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2017-2020 trên địa bàn tỉnh Sóc Trăng
"Nghị quyết 26/2016/NQ-HĐND quy định mức học phí, học phí học các môn tự chọn đối với giáo dục mầm non, giáo dục phổ thông và giáo dục thường xuyên từ năm học 2016 - 2017 đến năm học 2020 - 2021 của tỉnh Ninh Bình","Nghị quyết 21/2018/NQ-HĐND Về việc sửa đổi Điểm a, Điểm b Khoản 1 và Điểm b Khoản 2 Điều 1 Nghị quyết số 26/2016/NQ-HĐND ngày 04/8/2016 của Hội đồng nhân dân tỉnh Ninh Bình quy định mức học phí, học phí học các môn tự chọn đối với giáo dục mầm non, giáo dục phổ thông và giáo dục thường xuyên từ năm học 2016 - 2017 đến năm học 2020 - 2021 của tỉnh Ninh Bình"
"Nghị quyết 33/2016/NQ-HĐND Về việc phân cấp nguồn thu, nhiệm vụ chi giữa ngân sách các cấp chính quyền địa phương, ổn định giai đoạn 2017 - 2020","Nghị quyết 123/2018/NQ-HĐND Sửa đổi, bổ sung Phần II và Điểm 1, Phần III, Tiểu mục 1, Mục 2 của Phụ lục ban hành kèm theo Nghị quyết số 33/2016/NQ-HĐND ngày 09/12/2016 của Hội đồng nhân dân tỉnh về việc phân cấp nguồn thu, nhiệm vụ chi giữa ngân sách các cấp chính quyền địa phương, ổn định giai đoạn 2017 - 2020"
"Nghị quyết 49/2012/NQ-HĐND Về chế độ dinh dưỡng đặc thù đối với vận động viên, huấn luyện viên thể thao thành tích cao của tỉnh Vĩnh Long","Nghị quyết 128/2018/NQ-HĐND Sửa đổi Khoản 1 Điều 1 Nghị quyết số 49/2012/NQ-HĐND ngày 07/12/2012 của Hội đồng nhân dân tỉnh về chế độ dinh dưỡng đặc thù đối với vận động viên, huấn luyện viên thể thao thành tích cao của tỉnh Vĩnh Long"
Nghị quyết 40/2016/NQ-HĐND thông qua quy hoạch giao thông vận tải đường bộ tỉnh Đồng Nai đến năm 2020 và định hướng đến năm 2030,Nghị quyết 115/2018/NQ-HĐND Sửa đổi một số nội dung của Nghị quyết số 40/2016/NQ-HĐND ngày 09/12/2016 của HĐND tỉnh thông qua Quy hoạch giao thông vận tải đường bộ tỉnh Đồng Nai đến năm 2020 và định hướng đến năm 2030
